index,label
2493,1006
2494,1007
2495,0
2496,1008
2497,0
2498,0
2499,0
2500,1009
2501,1010
2502,1011
2503,1012
2504,1013
2505,0
2506,0
2507,0
2508,1014
2509,0
2510,0
2511,1015
2512,1016
2513,0
2514,1017
2515,0
2516,0
2517,0
2518,1018
2519,0
2520,0
2521,0
2522,1019
2523,0
2524,1020
2525,1021
2526,0
2527,1022
2528,1023
2529,1024
2530,0
2531,0
2532,0
2533,0
2534,0
2535,1025
2536,1026
2537,0
2538,0
2539,1027
2540,1028
2541,1029
2542,0
2543,1030
2544,1031
2545,1032
2546,1033
2547,1034
2548,1035
2549,1036
2550,1037
2551,0
2552,0
2553,1038
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,1039
2568,1040
2569,0
2570,0
2571,0
2572,0
2573,0
2574,1041
2575,0
2576,0
2577,1042
2578,0
2579,0
2580,1043
2581,0
2582,1044
2583,0
2584,0
2585,1045
2586,0
2587,0
2588,1046
2589,1047
2590,0
2591,0
2592,0
2593,1048
2594,1049
2595,0
2596,0
2597,1050
2598,1051
2599,0
2600,0
2601,0
2602,1052
2603,0
2604,0
2605,0
2606,1053
2607,1054
2608,0
2609,1055
2610,0
2611,1056
2612,1057
2613,1058
2614,0
2615,0
2616,0
2617,0
2618,1059
2619,0
2620,1060
2621,1061
2622,0
2623,0
2624,1062
2625,0
2626,0
2627,0
2628,0
2629,1063
2630,1064
2631,0
2632,0
2633,0
2634,1065
2635,0
2636,1066
2637,0
2638,0
2639,1067
2640,0
2641,1068
2642,1069
2643,1070
2644,1071
2645,0
2646,0
2647,0
2648,0
2649,1072
2650,1073
2651,0
2652,1074
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,1075
2660,1076
2661,1077
2662,1078
2663,0
2664,0
2665,0
2666,1079
2667,1080
2668,0
2669,0
2670,1081
2671,0
2672,1082
2673,0
2674,0
2675,1083
2676,0
2677,1084
2678,0
2679,0
2680,1085
2681,1086
2682,0
2683,0
2684,1087
2685,0
2686,0
2687,1088
2688,1089
2689,1090
2690,1091
2691,0
2692,0
2693,1092
2694,0
2695,1093
2696,1094
2697,1095
2698,1096
2699,0
2700,0
2701,1097
2702,1098
2703,0
2704,0
2705,0
2706,0
2707,0
2708,1099
2709,0
2710,0
2711,0
2712,0
2713,1100
2714,1101
2715,1102
2716,1103
2717,1104
2718,0
2719,0
2720,1105
2721,0
2722,0
2723,0
2724,0
2725,1106
2726,0
2727,0
2728,1107
2729,1108
2730,0
2731,0
2732,1109
2733,0
2734,0
2735,1110
2736,1111
2737,0
2738,0
2739,1112
2740,1113
2741,1114
2742,0
2743,1115
2744,0
2745,1116
2746,1117
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,1118
2757,0
2758,1119
2759,1120
2760,0
2761,1121
2762,0
2763,0
2764,1122
2765,1123
2766,0
2767,1124
2768,0
2769,0
2770,0
2771,1125
2772,1126
2773,1127
2774,1128
2775,1129
2776,1130
2777,0
2778,1131
2779,0
2780,1132
2781,1133
2782,0
2783,0
2784,0
2785,1134
2786,1135
2787,0
2788,1136
2789,1137
2790,1138
2791,0
2792,0
2793,0
2794,0
2795,0
2796,1139
2797,1140
2798,1141
2799,0
2800,1142
2801,0
2802,0
2803,0
2804,1143
2805,1144
2806,0
2807,1145
2808,1146
2809,0
2810,0
2811,1147
2812,1148
2813,1149
2814,0
2815,0
2816,0
2817,1150
2818,0
2819,0
2820,1151
2821,0
2822,1152
2823,1153
2824,0
2825,1154
2826,0
2827,1155
2828,0
2829,1156
2830,0
2831,0
2832,0
2833,1157
2834,0
2835,1158
2836,0
2837,1159
2838,0
2839,0
2840,0
2841,1160
2842,0
2843,0
2844,1161
2845,0
2846,1162
2847,0
2848,1163
2849,0
2850,0
2851,1164
2852,0
2853,0
2854,1165
2855,1166
2856,0
2857,0
2858,0
2859,1167
2860,0
2861,0
2862,0
2863,0
2864,0
2865,1168
2866,1169
2867,1170
2868,1171
2869,0
2870,0
2871,1172
2872,1173
2873,1174
2874,0
2875,0
2876,0
2877,1175
2878,0
2879,1176
2880,1177
2881,1178
2882,0
2883,0
2884,1179
2885,1180
2886,1181
2887,0
2888,1182
2889,0
2890,0
2891,0
2892,1183
2893,1184
2894,1185
2895,1186
2896,0
2897,0
2898,1187
2899,0
2900,1188
2901,0
2902,1189
2903,0
2904,0
2905,0
2906,0
2907,0
2908,1190
2909,0
2910,1191
2911,0
2912,1192
2913,0
2914,1193
2915,0
2916,0
2917,0
2918,0
2919,1194
2920,1195
2921,0
2922,0
2923,1196
2924,1197
2925,0
2926,1198
2927,0
2928,1199
2929,1200
2930,0
2931,1201
2932,0
2933,0
2934,1202
2935,0
2936,0
2937,1203
2938,1204
2939,1205
2940,0
2941,0
2942,1206
2943,0
2944,0
2945,1207
2946,1208
2947,0
2948,1209
2949,0
2950,1210
2951,1211
